UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
2565,Hendricks,H,John,female,Marketing Coordinator,Marketing,14/02/2008,,125997
2566,Moore,Q,Christina,male,Customer Experience Manager,Customer Service,31/08/2008,,97382
2567,NA,E,Jennifer,male,Social Media Specialist,Marketing,04/09/2006,,36755
2568,Anderson,B,Kimberly,other,Paralegal,Legal,23/03/2005,,118833
2569,Farrell,Z,Ashley,other,Systems Administrator,IT,03/04/2007,05/10/2008,77994
2570,Yoder,V,Paul,female,Network Engineer,IT,26/02/2008,,193540
2571,NA,X,Christopher,female,Sales Manager,Sales,07/03/2008,,100836
2572,Burgess,Z,Richard,male,Sales Representative,Sales,18/04/2011,,134696
2573,Pennington,A,Jeremy,female,Sales Representative,Sales,30/06/2008,,204215
2574,NA,L,Diana,male,Social Media Specialist,Marketing,05/10/2007,,46488
2575,Morrison,E,Krystal,female,Contract Negotiator,Procurement,21/05/2008,01/09/2011,243522
2576,Davis,NA,Erin,other,Account Executive,Sales,07/06/2011,30/09/2011,141681
2577,Anderson,L,Tiffany,male,Manufacturing Technician,Production,04/09/2009,,218047
2578,Norman,Q,Christian,female,Product Developer,Research & Development,11/07/2008,17/11/2010,194498
2579,Allen,C,Bryan,other,Quality Control Specialist,Production,03/08/2005,,97352
2580,Douglas,V,Alicia,male,Lab Technician,Research & Development,15/03/2008,,175742
2581,NA,A,Nicole,male,Brand Manager,Marketing,13/08/2010,,215125
2582,Norton,N,John,female,Operations Analyst,Operations,19/12/2007,12/01/2009,42385
2583,May,G,David,male,Supply Chain Manager,Procurement,29/10/2011,,128251
2584,Shelton,O,Sarah,male,Lab Technician,Research & Development,03/06/2005,,181150
2585,Mckinney,Q,Sharon,male,Sales Manager,Sales,29/11/2007,,67293
2586,NA,N,Destiny,other,Marketing Director,Marketing,16/06/2005,,148312
2587,Bennett,N,Brendan,other,Contract Specialist,Legal,09/09/2011,02/11/2011,188908
2588,Brock,P,Jennifer,other,QA Manager,Quality Assurance,20/04/2008,,234005
2589,NA,R,Timothy,female,Social Media Specialist,Marketing,15/03/2008,,227112
2590,NA,G,Meredith,other,Social Media Specialist,Marketing,23/01/2007,,157136
2591,Fowler,T,Kristin,female,IT Manager,IT,18/12/2010,,243587
2592,Chang,H,John,male,Innovation Manager,Research & Development,09/03/2007,21/11/2007,197753
2593,Morgan,W,Donna,other,Benefits Coordinator,Human Resources,23/06/2006,,197734
2594,Taylor,T,Jennifer,other,Quality Inspector,Quality Assurance,15/10/2008,,147770
2595,Jones,X,Melissa,other,Contract Negotiator,Procurement,20/10/2006,19/12/2006,179433
2596,Wolfe,NA,Sean,female,Sales Representative,Sales,07/06/2008,,200378
2597,Wells,X,Sarah,female,Warehouse Manager,Logistics,22/10/2010,,47634
2598,Wright,NA,Zachary,male,Innovation Manager,Research & Development,24/12/2006,,217925
2599,Duffy,Y,Lisa,male,Procurement Specialist,Procurement,08/05/2005,24/12/2010,100153
2600,Buck,D,Gerald,other,Call Center Supervisor,Customer Service,08/10/2008,25/09/2009,72371
2601,Clark,NA,Paul,male,Research Scientist,Research & Development,11/08/2007,,112818
2602,Weaver,S,Sheila,other,Research Scientist,Research & Development,22/04/2006,15/10/2008,67278
2603,Morgan,N,NA,other,Customer Service Representative,Customer Service,27/10/2008,,65427
2604,Brewer,NA,Stephen,other,Quality Control Specialist,Production,14/03/2006,,209848
2605,Wang,U,Shirley,female,Logistics Coordinator,Logistics,06/07/2009,,96847
2606,Smith,V,Brianna,other,Quality Control Specialist,Production,30/05/2006,28/02/2008,129479
2607,Carter,S,David,female,Call Center Supervisor,Customer Service,05/12/2006,07/01/2011,197354
2608,Elliott,R,Cody,male,Benefits Coordinator,Human Resources,09/10/2006,,239998
2609,Salinas,N,Richard,male,Innovation Manager,Research & Development,13/11/2009,,188057
2610,NA,N,Matthew,male,Marketing Director,Marketing,11/09/2009,04/07/2011,72478
2611,Torres,I,Brenda,other,Social Media Specialist,Marketing,18/05/2005,,127008
2612,Andersen,T,Ryan,other,Operations Analyst,Operations,04/04/2011,,68104
2613,Allen,O,Kent,female,Contract Negotiator,Procurement,19/01/2008,,193092
2614,Reynolds,O,David,male,Controller,Finance,22/07/2006,,61102
2615,Harper,P,Yesenia,male,Supply Chain Manager,Procurement,29/01/2009,,97061
2616,Silva,T,Vanessa,male,Warehouse Manager,Logistics,10/09/2006,04/11/2006,83085
2617,Acosta,Q,Jared,other,Procurement Specialist,Procurement,12/04/2010,,36443
2618,Holmes,G,David,female,Customer Service Representative,Customer Service,20/02/2009,,63820
2619,Waller,G,James,other,Support Specialist,Customer Service,06/08/2011,19/09/2011,188563
2620,Long,J,Elizabeth,male,Plant Supervisor,Production,03/03/2008,,82578
2621,Collins,O,NA,male,Buyer,Procurement,12/12/2008,,220380
2622,Smith,P,Michael,other,Production Manager,Production,01/07/2010,14/10/2011,79344
2623,Dyer,J,Sherry,female,IT Support Specialist,IT,02/02/2008,,148746
2624,Marquez,H,Kristin,male,Compliance Officer,Legal,16/04/2010,,176701
2625,Robinson,G,James,other,Systems Administrator,IT,22/12/2005,,188572
2626,Miranda,J,Cheryl,other,Systems Administrator,IT,20/12/2008,,123102
2627,Torres,NA,Dylan,male,Corporate Counsel,Legal,18/12/2007,,207623
2628,Baker,P,Stacy,female,Accountant,Finance,02/11/2006,01/09/2010,194553
2629,Ayers,N,Tonya,male,Manufacturing Technician,Production,03/11/2010,,59085
2630,Gray,X,Madison,male,QA Manager,Quality Assurance,07/04/2005,28/01/2010,214147
2631,Santana,F,Martin,male,Support Specialist,Customer Service,08/03/2008,,75491
2632,Oconnor,Q,Christine,male,Contract Negotiator,Procurement,13/04/2011,05/12/2011,53421
2633,George,Z,Carla,female,Quality Control Specialist,Production,03/11/2011,,143515
2634,Morales,F,Amanda,other,Accountant,Finance,30/03/2010,11/09/2010,104135
2635,NA,K,Shannon,other,Benefits Coordinator,Human Resources,30/12/2006,21/07/2011,220131
2636,Martinez,Z,Kristy,female,Corporate Counsel,Legal,11/11/2005,14/07/2007,239829
2637,Mckay,P,Marcus,female,Plant Supervisor,Production,01/07/2010,,123140
2638,Martinez,V,Jeffery,male,Production Manager,Production,27/06/2007,,183385
2639,Woods,R,Hannah,female,Supply Chain Manager,Procurement,17/02/2006,,110581
2640,Parker,N,James,female,Quality Inspector,Quality Assurance,23/07/2010,,141189
2641,Ferguson,M,Kristopher,male,Buyer,Procurement,20/03/2009,14/08/2010,235317
2642,Reynolds,M,Mark,male,Sales Representative,Sales,30/12/2005,,128563
2643,Hays,NA,Matthew,male,Project Coordinator,Operations,06/03/2010,13/10/2010,89167
2644,Hamilton,Q,Lori,male,Marketing Coordinator,Marketing,24/03/2008,,57916
2645,English,B,Luis,other,Sales Representative,Sales,13/06/2010,,227216
2646,Smith,F,Kayla,male,Finance Director,Finance,12/06/2008,,50528
2647,Potts,L,Lauren,other,Recruitment Specialist,Human Resources,31/12/2007,,173939
2648,Stanton,Q,Tamara,other,HR Assistant,Human Resources,12/03/2010,,51923
2649,Morris,G,NA,male,Customer Service Representative,Customer Service,20/09/2006,,197818
2650,Coleman,Y,Nathan,female,HR Manager,Human Resources,04/07/2006,24/05/2011,109750
2651,NA,Q,Stephanie,male,Benefits Coordinator,Human Resources,06/03/2007,07/01/2011,180054
2652,Turner,Y,Kristen,male,Contract Specialist,Legal,16/04/2007,,247006
2653,Phillips,T,Kenneth,male,Finance Director,Finance,09/12/2010,24/02/2011,58373
2654,NA,C,Andrew,male,Buyer,Procurement,26/09/2005,,83238
2655,Rodriguez,L,Tammy,other,Operations Manager,Operations,22/01/2008,17/07/2010,146045
2656,Massey,L,Crystal,female,Transportation Supervisor,Logistics,30/05/2011,04/08/2011,113029
2657,Bautista,Y,Heather,male,Supply Chain Analyst,Logistics,23/09/2009,,48108
2658,Hernandez,J,David,other,HR Assistant,Human Resources,05/07/2007,,246989
2659,Smith,X,Karen,other,Call Center Supervisor,Customer Service,19/02/2011,,154647
2660,Collins,H,Richard,female,Account Executive,Sales,27/02/2007,,96922
2661,Anderson,M,Donna,female,Quality Control Specialist,Production,10/02/2009,,43733
2662,Henry,F,Michael,male,Contract Negotiator,Procurement,23/03/2005,17/12/2008,130869
2663,Woodard,S,Jonathan,other,Customer Service Representative,Customer Service,26/05/2005,,217548
2664,Obrien,A,Anthony,other,Support Specialist,Customer Service,18/12/2010,,242668
2665,Garcia,S,Robert,female,Finance Director,Finance,19/09/2010,,96082
2666,Zimmerman,Y,Daniel,male,Corporate Counsel,Legal,31/10/2008,,111696
2667,Bennett,U,Michael,other,Call Center Supervisor,Customer Service,22/11/2008,,197272
2668,Martinez,W,Yolanda,male,Contract Specialist,Legal,24/05/2005,10/10/2006,127898
2669,NA,I,Melissa,other,Marketing Director,Marketing,08/10/2008,,70631
2670,Murray,T,Heidi,female,Compliance Officer,Legal,04/12/2006,,98888
2671,Murphy,C,Ryan,female,Buyer,Procurement,23/04/2009,,206649
2672,Miller,Q,Jeffrey,other,Supply Chain Analyst,Logistics,13/11/2010,,228085
2673,Shaffer,F,Christopher,male,Marketing Director,Marketing,12/09/2007,,132721
2674,Kirk,A,Kimberly,other,Call Center Supervisor,Customer Service,08/07/2005,16/12/2005,214034
2675,Fowler,U,Ronald,male,Paralegal,Legal,29/10/2005,26/12/2008,194468
2676,Vazquez,L,Teresa,female,Contract Negotiator,Procurement,09/07/2005,,224150
2677,Short,V,Christopher,other,Customer Service Representative,Customer Service,14/10/2010,20/12/2010,188249
2678,White,NA,John,male,HR Manager,Human Resources,27/03/2009,17/04/2009,216848
2679,Thompson,J,Andrea,male,Sales Representative,Sales,23/03/2010,,89708
2680,Johnson,Y,Paul,other,Compliance Officer,Legal,29/05/2011,,201453
2681,Jefferson,N,Stephen,male,Systems Administrator,IT,14/06/2007,20/07/2007,144536
2682,Forbes,Y,Danny,other,Brand Manager,Marketing,02/01/2006,07/10/2011,58075
2683,Atkins,C,Justin,male,QA Analyst,Quality Assurance,06/02/2007,,169026
2684,Compton,C,Timothy,other,Contract Negotiator,Procurement,14/06/2009,21/01/2011,175581
2685,Carter,R,Alexander,other,Benefits Coordinator,Human Resources,03/09/2005,,239542
2686,Rose,L,James,other,Support Specialist,Customer Service,08/01/2007,28/02/2010,136224
2687,Burns,R,Heather,female,Network Engineer,IT,20/03/2009,09/09/2009,63762
2688,Spencer,X,Norman,male,Marketing Coordinator,Marketing,28/03/2005,,57339
2689,Taylor,W,Robert,other,Regional Sales Director,Sales,13/12/2011,,222553
2690,Berry,N,Michael,female,IT Support Specialist,IT,06/10/2011,,171634
2691,Alvarado,NA,Lisa,female,Logistics Coordinator,Logistics,07/08/2006,31/10/2008,225951
2692,Young,F,Brandon,female,Buyer,Procurement,12/08/2009,,152277
2693,Pugh,X,Justin,female,Sales Representative,Sales,15/09/2006,,166455
2694,Yoder,S,Rebecca,other,Paralegal,Legal,08/09/2007,,131122
2695,Welch,U,Jose,male,Customer Service Representative,Customer Service,07/12/2009,,237271
2696,Higgins,C,Gina,other,Quality Inspector,Quality Assurance,04/12/2008,,225692
2697,Cardenas,M,Brent,male,Manufacturing Technician,Production,29/10/2005,,115069
2698,NA,H,Anthony,female,Accountant,Finance,21/08/2010,,246718
2699,Arnold,I,Maria,other,Accountant,Finance,04/09/2011,16/11/2011,245673
2700,Mcconnell,NA,NA,other,Recruitment Specialist,Human Resources,16/06/2009,,77621
2701,Brown,N,Nicholas,female,Operations Manager,Operations,18/03/2006,28/11/2006,128241
2702,Carroll,J,Dana,male,Project Coordinator,Operations,30/03/2010,14/05/2010,35195
2703,Strong,K,Brittany,female,Director of Operations,Operations,19/04/2011,,182471
2704,Huber,G,Tiffany,male,Quality Control Specialist,Production,21/10/2006,,184989
2705,Bradley,V,Brandon,female,Supply Chain Analyst,Logistics,03/04/2010,03/01/2011,199622
2706,Smith,F,Whitney,other,Marketing Coordinator,Marketing,02/07/2011,22/10/2011,229665
2707,Anderson,NA,Jessica,male,Procurement Specialist,Procurement,24/04/2008,21/11/2010,244418
2708,Bell,G,Brandon,other,Sales Representative,Sales,02/06/2008,,134396
2709,Stevens,Y,Hannah,other,Support Specialist,Customer Service,14/05/2010,,87700
2710,Powell,T,Christine,other,Operations Analyst,Operations,17/04/2011,,98389
2711,Jones,Z,Joshua,male,Operations Analyst,Operations,21/07/2011,,67098
2712,Cummings,I,Steven,other,Innovation Manager,Research & Development,16/02/2009,23/01/2011,175676
2713,Lee,D,Steven,female,Product Developer,Research & Development,01/07/2007,,226253
2714,Cuevas,J,Chase,male,Financial Analyst,Finance,04/07/2009,,118161
2715,Ross,NA,Randall,other,Lab Technician,Research & Development,15/01/2009,29/06/2009,143258
2716,Gomez,S,Chelsea,male,Sales Representative,Sales,06/08/2009,,189363
2717,Garner,V,Samantha,female,Supply Chain Analyst,Logistics,03/10/2007,,100176
2718,Swanson,NA,NA,female,Recruitment Specialist,Human Resources,21/03/2011,,213793
2719,Alvarez,NA,Douglas,female,Account Executive,Sales,29/09/2007,,150470
2720,Joseph,T,Erica,other,Controller,Finance,16/06/2009,,152712
2721,Molina,D,Kathleen,other,Director of Operations,Operations,31/03/2008,,241701
2722,NA,H,Angela,female,Accountant,Finance,13/02/2010,07/06/2011,86752
2723,Perkins,O,Robert,other,Social Media Specialist,Marketing,29/04/2011,24/06/2011,72421
2724,Smith,E,Amber,other,Director of Operations,Operations,24/09/2005,,236624
2725,Baker,Y,Olivia,female,Corporate Counsel,Legal,30/11/2006,26/11/2011,244524
2726,Knight,X,Gregory,female,IT Manager,IT,20/02/2007,,56605
2727,Brown,NA,Patrick,female,Brand Manager,Marketing,25/03/2011,,145940
2728,NA,G,Michael,male,Production Manager,Production,27/03/2005,,223231
2729,Patel,E,Leslie,other,Paralegal,Legal,27/12/2008,,42481
2730,Gill,L,Wayne,female,Compliance Auditor,Quality Assurance,05/12/2010,,238249
2731,Anderson,H,Dale,male,Procurement Specialist,Procurement,06/06/2010,,234928
2732,Sweeney,U,James,female,Paralegal,Legal,07/08/2008,,196423
2733,Johnston,R,Donna,female,Quality Control Specialist,Production,20/09/2008,,119412
2734,Dalton,NA,Elizabeth,other,Plant Supervisor,Production,14/07/2007,07/04/2010,162916
2735,Williams,H,Brenda,male,Sales Representative,Sales,26/05/2005,,195639
2736,Powell,F,Kari,female,Warehouse Manager,Logistics,28/06/2011,,200491
2737,Nelson,R,Brandy,male,Supply Chain Manager,Procurement,23/12/2008,,66271
2738,Hernandez,B,James,other,Marketing Director,Marketing,27/02/2008,,105387
2739,Brown,NA,Melissa,other,QA Analyst,Quality Assurance,25/03/2005,,168649
2740,Williams,E,Madison,female,Manufacturing Technician,Production,03/11/2005,,72885
2741,Murray,P,Alan,male,Regional Sales Director,Sales,16/07/2007,21/09/2011,54748
2742,Martinez,G,Savannah,other,Customer Experience Manager,Customer Service,19/06/2005,,86633
2743,Rodriguez,NA,Taylor,female,HR Assistant,Human Resources,21/01/2009,,55585
2744,Sanford,D,Tracy,other,HR Assistant,Human Resources,16/09/2005,,102651
2745,Sherman,W,Courtney,other,Operations Manager,Operations,23/12/2006,,152836
2746,Preston,V,Aaron,other,Warehouse Manager,Logistics,29/03/2007,09/08/2007,54685
2747,Martinez,F,Scott,male,Sales Representative,Sales,03/12/2011,,238329
2748,Bailey,NA,Lindsey,female,Marketing Director,Marketing,01/09/2011,,189194
2749,Stanton,F,Jose,male,IT Manager,IT,13/05/2008,18/07/2010,230595
2750,Smith,C,Christina,other,Production Manager,Production,03/03/2007,,102260
2751,Flores,P,Cindy,male,Plant Supervisor,Production,21/08/2009,18/12/2009,69588
2752,Jones,F,Stacey,female,Buyer,Procurement,01/05/2009,,125089
2753,Martinez,O,NA,other,Support Specialist,Customer Service,23/11/2008,10/03/2011,89099
2754,Wallace,B,Laura,other,Production Manager,Production,16/02/2005,,164931
2755,Marshall,L,Earl,other,Warehouse Manager,Logistics,14/02/2007,23/08/2008,61554
2756,Williams,G,William,male,Compliance Officer,Legal,06/08/2005,23/10/2007,159631
2757,Smith,F,Tonya,other,Sales Representative,Sales,10/11/2005,,58044
2758,Brooks,A,Joseph,female,Compliance Officer,Legal,24/09/2008,,157977
2759,Callahan,NA,Stefanie,female,Controller,Finance,01/06/2009,,212275
2760,NA,NA,Tonya,other,Quality Inspector,Quality Assurance,13/11/2006,,53600
2761,Anderson,T,Paula,male,Corporate Counsel,Legal,21/06/2010,29/10/2011,225229
2762,Taylor,NA,Travis,female,Contract Specialist,Legal,28/04/2011,,247009
2763,Perez,N,Robert,male,Compliance Officer,Legal,15/09/2010,,196583
2764,Kirby,U,Robert,male,HR Manager,Human Resources,01/12/2007,,44766
2765,Patton,H,Heather,other,Accountant,Finance,20/07/2005,,173450
2766,Garcia,N,Elizabeth,male,Warehouse Manager,Logistics,30/01/2008,08/02/2008,64992
2767,Rush,V,James,male,Paralegal,Legal,27/03/2010,,121465
2768,NA,A,Mariah,other,Systems Administrator,IT,14/01/2007,30/06/2008,66748
2769,Nunez,L,Lisa,other,Accountant,Finance,02/08/2011,,52244
2770,Wilcox,L,Debbie,other,Paralegal,Legal,08/11/2007,,242987
2771,Stevenson,R,Jenny,male,Contract Specialist,Legal,21/08/2011,,196070
2772,Dillon,N,Joseph,other,Social Media Specialist,Marketing,10/09/2007,,151334
2773,George,P,NA,male,Financial Analyst,Finance,02/07/2010,,43994
2774,Holland,B,Eddie,other,Buyer,Procurement,09/01/2009,,68795
2775,Hamilton,L,Amber,other,Marketing Director,Marketing,03/01/2011,05/05/2011,154405
2776,Cohen,Y,Taylor,other,Procurement Specialist,Procurement,07/03/2006,,97768
2777,Barnes,E,NA,female,Research Scientist,Research & Development,12/06/2006,,131982
2778,Payne,T,Andrea,male,Corporate Counsel,Legal,03/11/2010,,62721
2779,Trevino,A,Christian,female,Innovation Manager,Research & Development,23/04/2011,,112466
2780,Cline,Y,Kimberly,male,Compliance Auditor,Quality Assurance,20/12/2010,,65793
2781,Shaffer,C,Garrett,female,Operations Manager,Operations,11/06/2007,08/09/2008,101405
2782,Martinez,N,Nicole,female,Logistics Coordinator,Logistics,10/03/2005,,201504
2783,Wyatt,R,Paul,other,Social Media Specialist,Marketing,08/03/2008,,134924
2784,Fuentes,Z,David,other,Production Manager,Production,02/05/2010,,165626
2785,Smith,M,Lauren,other,Customer Experience Manager,Customer Service,04/05/2011,,187866
2786,Henry,NA,Cynthia,female,Benefits Coordinator,Human Resources,06/07/2007,,96085
2787,Gardner,U,Kimberly,male,Transportation Supervisor,Logistics,04/03/2008,30/01/2011,55889
2788,NA,I,Joseph,other,Recruitment Specialist,Human Resources,30/06/2011,,55680
2789,Perez,T,Anthony,female,Project Coordinator,Operations,24/09/2007,27/01/2011,88757
2790,Lewis,W,Todd,other,Systems Administrator,IT,21/05/2007,,76206
2791,Rosario,W,Linda,male,Regional Sales Director,Sales,11/03/2005,,113074
2792,Washington,NA,NA,other,Controller,Finance,22/08/2006,,224261
2793,Spencer,F,David,other,Systems Administrator,IT,01/11/2011,17/12/2011,179424
2794,Smith,L,Christina,other,Supply Chain Analyst,Logistics,11/11/2011,,50723
2795,Hernandez,Y,Marie,male,Systems Administrator,IT,07/10/2010,,39671
2796,Ward,A,Lori,female,Quality Inspector,Quality Assurance,15/04/2009,,156195
2797,Griffin,A,Christina,male,Innovation Manager,Research & Development,18/11/2011,04/12/2011,46316
2798,NA,E,Victoria,other,Regional Sales Director,Sales,19/05/2006,28/12/2011,45596
2799,May,U,Eddie,other,Compliance Auditor,Quality Assurance,24/05/2007,,120539
2800,Rios,E,Eric,female,Benefits Coordinator,Human Resources,23/12/2006,17/10/2007,129107
